chunk_id,doc_id,chunk_text,position,token_len,title,topics,relative_dir,filename,source,url,published_at
48c9559a8ab0c46b83e524b112fa5a5478164635,408b7b6ae8cbd8fa7781e59fe56033cc2b35e794,"[[3-1-15] WISE캠퍼스 대운동장 체육시설 관리 규정-2022.09.01.hwp]

WISE캠퍼스 대운동장 체육시설 관리 규정 제1조(목적)본 규정은 동국대학교 WISE캠퍼스 대운동장 체육시설물의 체계적 관리 및 운영에 관한 필요 사항 규정을 목적으로 한다. (2022.
04.
26.
개정)제2조(용어의 정의)본 규정의 용어 정의는 다음과 같다. ① “대운동장 체육시설물”이라 함은 대운동장 내 설치된 인조잔디, 육상트랙, 농구코트, 기타 부속시설 일체를 말한다. ② “사용자”라함은 시설물 사용에 있어서 행사 및 활동 주관자(단체)중에서 대표자로 선정된 자를 말한다. ③ “사용허가권자”라 함은 동국대학교 WISE부총장을 말한다. (2022.
04.
26.
개정)④ “시설물관리자”라 함은 동국대학교 WISE캠퍼스 교내 시설물 관리부서의 부서장을 말한다. (2022.
04.
26.
개정)제3조(적용범위)본 규정의 적용 범위는 동국대학교 WISE캠퍼스 시설물 중 대운동장 체육시설물과 그 부속시설물에 한한다. (2022.
04.
26.
개정)제4조(운영)WISE캠퍼스 대운동장 체육시설 운영에 대한 세부사항은 별도로 정한다. (2022.
04.
26.
개정)제5조(사용원칙)① 본 대학의 대운동장 체육시설물은 본 대학이 주최하는 체육활동, 체육행사, 문화행사를 위하여 사용함을 원칙으로 한다. ② 위의 ①항을 제외한 기간은 본교 재학생들의 자율적 체육활동, 외부대관, 경주시민들에게 개방하며 세부규정에 따른다. ③ 대운동장 체육시설물 사용은 단체(10인이상)사용을 원칙으로 한다.
단, 육상트랙사용은 예외로 한다. ④ 시설물관리자는 ②, ③항에도 불구하고 시설물 보수 및 보호 등을 위하여 언제든지 사용을 제한",0,167,[3-1-15] WISE캠퍼스 대운동장 체육시설 관리 규정-2022.09.01.hwp,규정,제3편_행정/제1장_일반행정,[3-1-15] WISE캠퍼스 대운동장 체육시설 관리 규정-2022.09.01.hwp,rules,,
6ee8be30b9d85f6258ab40e0141ea368e3726363,408b7b6ae8cbd8fa7781e59fe56033cc2b35e794,"[[3-1-15] WISE캠퍼스 대운동장 체육시설 관리 규정-2022.09.01.hwp]

규정에 따른다. ③ 대운동장 체육시설물 사용은 단체(10인이상)사용을 원칙으로 한다.
단, 육상트랙사용은 예외로 한다. ④ 시설물관리자는 ②, ③항에도 불구하고 시설물 보수 및 보호 등을 위하여 언제든지 사용을 제한할 수 있다.
제6조(사용자 우선순위)대운동장 체육시설물의 원활한 관리, 운영 및 사용을 위하여 다음 각 항과 같이 사용의 우선순위를 정한다. ① 사용허가권자가 주최하는 체육 및 문화행사, 취업 및 입시관련 활동 ② 동국대학교 재학생(외국인 유학생포함)및 교직원단체 그리고 동아리 등의 자율적 체육활동, 외부 정기대관, 정규교과 과정 ③ 기타",1,77,[3-1-15] WISE캠퍼스 대운동장 체육시설 관리 규정-2022.09.01.hwp,규정,제3편_행정/제1장_일반행정,[3-1-15] WISE캠퍼스 대운동장 체육시설 관리 규정-2022.09.01.hwp,rules,,
d4d5771f889d531d8d1fe5c4ef59cc78d130332a,c599d6f4fb6f166ac98bbe4f66515d89b3abbd16,"[[3-1-20] WISE캠퍼스 공간운용규정-2024.05.01..hwp]

WISE캠퍼스 공간운용규정 제1장 총칙 제1조(목적)이 규정은 동국대학교 WISE캠퍼스(이하“본 캠퍼스”라 한다)내 모든 공간의 배정․조정 및 용도변경 등 공간관리 체계를 수립하여 합리적이고 효율적인 공간운용을 시행하기 위하여 필요한 제반사항을 정한다. (2022.
04.
26.
개정)제2조(정의)본 규정에서 공간이라 함은 본 캠퍼스가 관리하고 있는 교지 및 건축물, 구축물을 말한다.
제3조(공간사용 기본원칙)① 본 캠퍼스가 관할하는 모든 공간의 점유, 분배 및 사용 권한 등은 WISE부총장에게 있다. (2022.
04.
26.
개정)② WISE부총장은 공간의 효율적 사용 및 관리를 위하여 단과대학의 장 또는 부속기관의 장 등 공간을 운영하기에 적절한 자(이하 “관리주체”라 한다)에게 위임하여 관리, 운영하게 할 수 있다. (2022.
04.
26.
개정)③ 관리주체는 WISE부총장으로부터 위임받은 공간을 그 사용기간․목적 및 용도 등에 맞게 사용하여야 하고, 건물 구조 및 용도 등을 임의로 변경하지 않는 등 의무를 다하며, 공간의 활용을 제고하기 위하여 노력하여야 한다. (2022.
04.
26.
개정)④ 관리주체는 공간을 사용함에 있어 교육 및 연구에 지장을 주지 않도록 노력하여야 한다. ⑤ 특별한 연구 수행을 위하여 배정한 공간은 그 연구가 종료되고 별도의 유예기간이 지나면 WISE부총장에게 반납하여야 한다. (2022.
04.
26.
개정)⑥ WISE부총장은 공간의 효율적 사용을 위하여 필요하다고 인정될 경우, 관리주체에게 위임한 공간의 점유 및 사용 권한을 회수 또는 제한할 수 있다. (2022.
0",0,181,[3-1-20] WISE캠퍼스 공간운용규정-2024.05.01..hwp,규정,제3편_행정/제1장_일반행정,[3-1-20] WISE캠퍼스 공간운용규정-2024.05.01..hwp,rules,,
2b0d575f2f5b3ffda12a28619af8779469ecefc5,c599d6f4fb6f166ac98bbe4f66515d89b3abbd16,"[[3-1-20] WISE캠퍼스 공간운용규정-2024.05.01..hwp]

반납하여야 한다. (2022.
04.
26.
개정)⑥ WISE부총장은 공간의 효율적 사용을 위하여 필요하다고 인정될 경우, 관리주체에게 위임한 공간의 점유 및 사용 권한을 회수 또는 제한할 수 있다. (2022.
04.
26.
개정)제2장 공간배정 및 운영 제4조(주관부서)공간운영, 관리의 주관부서는 WISE캠퍼스 총무처 시설안전팀이며(이하 “공간관리부서”라 한다), 다음 각 호의 업무를 관장한다. (2022.
03.
01.
2022.
04.
26.
개정)1.
공간의 배정, 용도 변경, 회수 2.
공간의 이전(재배치)및 사용주체간 이견․불균형 조정 3.
공간사용의",1,69,[3-1-20] WISE캠퍼스 공간운용규정-2024.05.01..hwp,규정,제3편_행정/제1장_일반행정,[3-1-20] WISE캠퍼스 공간운용규정-2024.05.01..hwp,rules,,
3ccf50d506a3ff7573ecf5a4100ea3e8b140b0a2,3f4af3acdadcc27134f1906efdc02a9bd63c8046,"[[3-1-22] WISE캠퍼스 대학입학전형 자체영향평가에 관한 규정-2022.04.26.hwp]

WISE캠퍼스 대학입학전형 자체영향평가에 관한 규정 제1조(목적)이 규정은 『공교육 정상화 촉진 및 선행교육 규제에 관한 특별법』제10조 및 동법 시행령 제5조 제3항에 근거하여 동국대학교 WISE캠퍼스(이하 “본 캠퍼스”)대학입학전형 자체영향평가 시행에 필요한 제반사항을 규정함을 목적으로 한다. (2022.
04.
26.
개정)제2조(자체영향평가의 정의)① “자체영향평가”란 대학입학전형에서 본 캠퍼스 자체적으로 실시하는 각종고사(논술 등 필답고사, 면접· 구술고사, 신체검사, 실기· 실험고사 및 교직적성· 인성검사를 말한다)의 출제범위 및 선행학습 유발 요인 등을 점검· 분석· 평가하고, 그 결과를 공개하는 것을 말한다. ② 단, 예․체능 계열의 실기고사는 자체영향평가 대상에서 제외되며, 그 외에도 법령에서 정한 적용의 배제 대상에 해당되는 경우 대상에서 제외한다.
제3조(자체영향평가위원회의 구성)① 자체영향평가를 실시하기 위하여 자체영향평가위원회(이하 “위원회”)를 둔다. ② 위원회는 교육혁신처장을 위원장으로 하고 자체영향평가의 객관성, 공정성 및 신뢰성을 확보할 수 있도록 내․외부위원 10명 이내로 구성한다. (2022.
03.
01.
개정)③ 위원은 입학처장, 입학관리실장을 당연직 위원으로 하며 전임교원 및 외부 위원(고교 교육과정 전문가, 현직 고교 교사 등)중에서 입학처장의 제청으로 WISE부총장이 위촉한다. (2022.
04.
26.
개정)④ 위원회에는 간사 1인을 두되, 간사는 입학관리실장이 된다.
제4조(자체영향평가위원회의 기능)위원회는 다음 각 호의 사항을 심의· 의결한다.
1.
자체영향평가",0,164,[3-1-22] WISE캠퍼스 대학입학전형 자체영향평가에 관한 규정-2022.04.26.hwp,규정,제3편_행정/제1장_일반행정,[3-1-22] WISE캠퍼스 대학입학전형 자체영향평가에 관한 규정-2022.04.26.hwp,rules,,
93e5f5928791df45f9619058ce416076302e4892,3f4af3acdadcc27134f1906efdc02a9bd63c8046,"[[3-1-22] WISE캠퍼스 대학입학전형 자체영향평가에 관한 규정-2022.04.26.hwp]

SE부총장이 위촉한다. (2022.
04.
26.
개정)④ 위원회에는 간사 1인을 두되, 간사는 입학관리실장이 된다.
제4조(자체영향평가위원회의 기능)위원회는 다음 각 호의 사항을 심의· 의결한다.
1.
자체영향평가의 방법 및 절차에 관한 사항 2.
본 캠퍼스 각종 고사의 선행학습 유발여부에 대한 사항 3.
자체영향평가 결과에 따른 대학별 고사의 선행학습 유발 방지 방안 4.
자체영향평가 결과의 차년도 입학전형에의 반영에 관한 사항 5.
기타 자체영향평가에 관한 사항 제5조(자체영향평가위원회의 회의 소집",1,69,[3-1-22] WISE캠퍼스 대학입학전형 자체영향평가에 관한 규정-2022.04.26.hwp,규정,제3편_행정/제1장_일반행정,[3-1-22] WISE캠퍼스 대학입학전형 자체영향평가에 관한 규정-2022.04.26.hwp,rules,,
ba1d0642a36eb6d62555957ef10d5c4e04f82e9f,3b97365af99c0ea9a54cdbebae27d4d73ab064bc,"[[3-1-23] WISE캠퍼스 정보보안규정-2022.04.26.hwp]

WISE캠퍼스 정보보안규정 제 1 장 총 칙 제1조(목적)이 규정은 동국대학교 WISE캠퍼스(이하 “본 캠퍼스”라 한다)의 정보통신서비스 제공에 사용되는 정보통신망의 안정성 및 정보의 신뢰성을 확보하기 위한 보안조치 등에 관한 구체적 내용을 정하는 것을 목적으로 한다. (2022.
04.
26.
개정)제2조(정의)이 규정에서 사용하는 용어의 뜻은 다음과 같다.
1. “정보통신서비스”란 정보통신설비(정보통신서비스를 제공하기 위한 기계, 기구, 선로 등의 설비)및 시설(정보통신설비가 집적되어 있는 시설 및 부대시설)을 이용하여 정보를 제공하거나 정보의 제공을 매개하는 것을 말한다.
2. “주요자산”이란 정보통신설비 중 라우터, 스위치, 웹서버, DNS, DB서버, 컴퓨터, 무선AP 등의 H/ W 및 S/ W를 포함한 정보통신서비스 제공에 중대한 영향을 미치는 설비를 말한다.
3. “이용자”란 정보통신서비스제공자가 제공하는 정보통신서비스를 이용하는 자를 말한다.
4. “침해사고”란 해킹 및 컴퓨터바이러스의 유포 등으로 인하여 정보시스템의 정상적인 운영에 대한 방해, 정보의 유출, 파괴, 위조 및 변조 등이 발생한 사태를 말한다.
제3조(정보보안조직의 구성 및 역할)① 정보보안를 위한 조직으로 정보보안담당관, 정보보안담당자, 시스템 관리자를 둘 수 있다. ② 정보보안담당관은 정보보안과 관련한 제반 업무를 총괄하는 자로 정보보안담당자 및 시스템관리자의 업무를 관리· 감독하며 학술정보원장이 당연 겸직한다. (2022.
03.
01.
개정)③ 정보보안담당자는 주요자산의 정보보안을 총괄 관리한다. ④ 시스템관리자는 주요자산",0,169,[3-1-23] WISE캠퍼스 정보보안규정-2022.04.26.hwp,규정,제3편_행정/제1장_일반행정,[3-1-23] WISE캠퍼스 정보보안규정-2022.04.26.hwp,rules,,
0101101a385a4ed108779fe452b9420c26b88319,3b97365af99c0ea9a54cdbebae27d4d73ab064bc,"[[3-1-23] WISE캠퍼스 정보보안규정-2022.04.26.hwp]

총괄하는 자로 정보보안담당자 및 시스템관리자의 업무를 관리· 감독하며 학술정보원장이 당연 겸직한다. (2022.
03.
01.
개정)③ 정보보안담당자는 주요자산의 정보보안을 총괄 관리한다. ④ 시스템관리자는 주요자산을 관리, 운영한다.
제4조(정보보안심사위원회)① 체계적이고 효율적인 보안정책 수립, 심의 및 관리를 위하여 정보보안심사위원회(이하 “위원회”라 한다)를 둔다. ② 위원회 조직은 다음 각 호와 같다 1.
위원회는 위원장 1인을 포함한 위원 5인 이내로 구성한다.
2.
위원장은",1,59,[3-1-23] WISE캠퍼스 정보보안규정-2022.04.26.hwp,규정,제3편_행정/제1장_일반행정,[3-1-23] WISE캠퍼스 정보보안규정-2022.04.26.hwp,rules,,
3034095f03524255e47dcf6e44da4f14b82aeb2c,effaf55a3dcf909ca304d484e518863ef89dd5bf,"[[3-1-24] WISE캠퍼스 개인정보보호 규정 - 2022.04.26.hwp]

WISE캠퍼스 개인정보보호 규정 제 1 장 총 칙 제1조(목적)이 규정은 동국대학교 WISE캠퍼스(이하 ""본 캠퍼스""라 한다)의 개인정보 보호 및 관리를 위하여 필요한 사항을 규정함을 목적으로 한다. (2022.
04.
26.
개정)제2조(적용 범위)① 적용 범위는 본 캠퍼스 전 부서로 한다. ② 개인정보 보호와 관련하여 따로 규정을 두는 경우를 제외하고는 이 규정을 따른다.
제3조(정의)이 규정에서 사용하는 용어의 정의는 다음 각 호와 같다.
1. “개인정보”란 살아 있는 개인에 관한 정보로서 성명, 주민등록번호 및 영상 등을 통하여 개인을 알아볼 수 있는 정보(해당 정보만으로는 특정 개인을 알아볼 수 없더라도 다른 정보와 쉽게 결합하여 알아볼 수 있는 것을 포함한다)를 말한다.
2. “개인정보 취급자”란 이용자의 개인정보를 수집, 보관, 처리, 이용, 제공, 관리 또는 파기 등의 업무를 하는 자를 말한다.
3. “처리”는 컴퓨터 또는 CCTV에 의하여 수집되는 화상정보 및 정보의 입력· 저장· 편집· 검색· 삭제· 출력 및 재생 기타 이와 유사한 행위를 말한다.
4. “개인정보파일”은 특정개인의 신분을 식별할 수 있는 사항에 의하여 해당 개인정보를 검색할 수 있도록 체계적으로 구성된 개인정보의 집합물로서 컴퓨터의 자기테이프· 자기디스크, 기타 이와 유사한 매체에 기록된 것을 말한다.
5. “영상정보처리기기”란 일정한 공간에 지속적으로 설치되어 사람 또는 사물의 영상 등을 촬영하거나 이를 유· 무선망을 통하여 전송하는 장치로서 대통령령으로 정하는 장치를 말한다.
6. “처리정보”는 개인정보파일에 기록되어 있",0,194,[3-1-24] WISE캠퍼스 개인정보보호 규정 - 2022.04.26.hwp,규정,제3편_행정/제1장_일반행정,[3-1-24] WISE캠퍼스 개인정보보호 규정 - 2022.04.26.hwp,rules,,
075bbde3eb78790f059afd4ad3ae5a0e23764f5e,effaf55a3dcf909ca304d484e518863ef89dd5bf,"[[3-1-24] WISE캠퍼스 개인정보보호 규정 - 2022.04.26.hwp]

정보처리기기”란 일정한 공간에 지속적으로 설치되어 사람 또는 사물의 영상 등을 촬영하거나 이를 유· 무선망을 통하여 전송하는 장치로서 대통령령으로 정하는 장치를 말한다.
6. “처리정보”는 개인정보파일에 기록되어 있는 개인정보를 말한다.
7. “보유”는 개인정보파일을 작성 또는 취득하거나 유지· 관리하는 것(개인정보의 처리를 다른 기관· 단체 등에 위탁하는 경우를 포함하되, 다른 기관· 단체 등으로부터 위탁 받은 경우는 제외한다)을 말한다.
8. “보유부서”는 개인정보파일을 보유하는 부서를 말한다.
9. “정보주체“는 처리정보에 의하여 식",1,71,[3-1-24] WISE캠퍼스 개인정보보호 규정 - 2022.04.26.hwp,규정,제3편_행정/제1장_일반행정,[3-1-24] WISE캠퍼스 개인정보보호 규정 - 2022.04.26.hwp,rules,,
037bf8b65e67daf8d607d608255ebc8fd371755e,9c410d1d5a267c7c6c6f2a7cb024153b63f92f5e,"[[3-1-25] WISE캠퍼스 학생복지시설 운영규정 - 2022.04.26.hwp]

WISE캠퍼스 학생복지시설 운영규정 제1조(목적)이 규정은 동국대학교 WISE캠퍼스(이하 “본 캠퍼스”)내 학생복지시설을 체계적이고 효율적으로 운영 및 관리하기 위하여 필요한 사항을 규정하는 것을 목적으로 한다. (2022.
04.
26.
개정)제2조(정의)“학생복지시설”이란 교내 구성원의 편의와 복지를 위하여 설치하여 운영하는 모든 시설을 말한다.
제3조(적용범위)이 규정은 본 캠퍼스에서 직접 운영하는 복지시설이나 임대 위탁으로 운영되는 모든 복지시설에 적용한다.
제4조(운영방향)① 복지시설은 교내 구성원의 편의생활과 활동에 도움이 되고, 복리를 증진하는 방향으로 운영한다. ② 학생복지시설의 혜택이 학생 및 교직원에게 균등하게 주어지도록 한다.
제5조(개방시간)학생복지시설의 개방시간은 각 시설별로 정할 수 있다, 단 공휴일에는 휴관함을 원칙으로 하나 사용목적 및 행사 등의 사유가 있을 경우 개방할 수 있다.
제6조(사용 및 관리)① 학생복시시설은 본 캠퍼스학생 및 교· 직원이 사용함을 원칙으로 하며, 필요에 따라 외부인도 사용할 수 있다. ② 학생복지시설은 시설관리팀에서 관리한다.
제7조(임대업종의 선정)학생복지시설 입대업종 선정 시 대학구성원의 의견을 반영한다.
제8조(임대체 계약)학생복지시설의 임대차계약방법은 관련법령 및 규정에 의한다.
제9조(기타)학생복지시설 운영에 관한 세부사항은 별도로 정한다.
부 칙(2017.
02.
27.
제정)제1조(시행일)이 규정은 2017년 02월 27일부터 시행한다.
부 칙(2022.
04.
26.
개정)제1조(시행일)이 개정 규정은 2022년 4월 26일부터 시행한다.",0,162,[3-1-25] WISE캠퍼스 학생복지시설 운영규정 - 2022.04.26.hwp,규정,제3편_행정/제1장_일반행정,[3-1-25] WISE캠퍼스 학생복지시설 운영규정 - 2022.04.26.hwp,rules,,
99dbdc123f50e0c9ce4e91be6a559ada78cd67ac,1e606cf4ba4222e748e2764f1189a8e6807290bb,"[[3-1-27] WISE캠퍼스 구성원 참여·소통에 관한 규정-2022.04.26.hwp]

WISE캠퍼스 구성원 참여· 소통에 관한 규정 제1조(목적)이 규정은 동국대학교 WISE캠퍼스(이하“본 캠퍼스”라 한다)대학 운영의 주요사항에 대한 정책결정 과정에 대학 구성원 참여· 소통에 관한 사항을 정함을 목적으로 한다. (2022.
03.
01.
2022.
04.
26.
개정)제2조(대상)① 이 규정의 적용을 받는 구성원 참여· 소통 대상은 본 캠퍼스 단과대학, 학과, 행정부서, 교직원, 학생으로 하며, 필요한 경우 지역사회 관계자 등을 포함할 수 있다. (2022.
03.
01.
개정)② 구성원 참여· 소통을 시행하여야 하는 대학 운영의 주요사항은 다음 각 호와 같다. (2022.
03.
01.
개정)1.
대학 발전계획 2.
대학 특성화 계획 3.
주요 학사구조 개편 및 학사제도 개선 4.
교육과정 개편 5.
기타 의견수렴이 필요하다고 인정되는 사항 제3조(절차 및 방법)① 대학운영의 주요사항의 특성별로 구성원 참여· 소통 대상의 범위를 정하여 구성원 참여· 소통을 시행하여야 한다. (2022.
03.
01.
개정)② 구성원 참여· 소통의 시기는 계획 수립 전에 시행함을 원칙으로 하며, 필요한 경우 계획 추진 단계별로 시행할 수 있다. (2022.
03.
01.
개정)③ 구성원 참여· 소통은 대학에서 시행하는 학부교육조사, 설문조사, 공청회 및 설명회 등을 포함하여 주요사항의 특성을 고려한 다양한 방법으로 실시할 수 있다. (2022.
03.
01.
개정)④ 구성원은 상시로 대학운영의 주요사항에 대해 다양한 제안을 할 수 있으며, 제안된 의견은 해당 부서, 관련 위원회의 자문 및 심의를 거쳐 반영할",0,193,[3-1-27] WISE캠퍼스 구성원 참여·소통에 관한 규정-2022.04.26.hwp,규정,제3편_행정/제1장_일반행정,[3-1-27] WISE캠퍼스 구성원 참여·소통에 관한 규정-2022.04.26.hwp,rules,,
48f50abfa40cf2e274de591da70eb42d99a76d59,1e606cf4ba4222e748e2764f1189a8e6807290bb,"[[3-1-27] WISE캠퍼스 구성원 참여·소통에 관한 규정-2022.04.26.hwp]

 다양한 방법으로 실시할 수 있다. (2022.
03.
01.
개정)④ 구성원은 상시로 대학운영의 주요사항에 대해 다양한 제안을 할 수 있으며, 제안된 의견은 해당 부서, 관련 위원회의 자문 및 심의를 거쳐 반영할 수 있다. ⑤ 대학 운영의 주요사항 담당부서는 구성원 참여· 소통 결과를 반영하여 환류하여야 한다. (2022.
03.
01.
개정)제4조(기타)이 규정에 명시되지 않은 사항은 WISE부총장이 따로 정한다. (2022.
04.
26.
개정)부 칙(2018.
02.
27.
제정)제1조(시행일)이 제정 규정은 2018년 2월 27일부터 시행한다.
부 칙(2022.
03.",1,78,[3-1-27] WISE캠퍼스 구성원 참여·소통에 관한 규정-2022.04.26.hwp,규정,제3편_행정/제1장_일반행정,[3-1-27] WISE캠퍼스 구성원 참여·소통에 관한 규정-2022.04.26.hwp,rules,,
a982444ef61663af891273116a9a577953e4c66b,ac0e3ad95f41f126f190e3685aa6422ddf68f3fe,"[[3-1-28] WISE캠퍼스 발전계획 관리 규정-2022.04.26.hwp]

WISE캠퍼스 발전계획 관리 규정 제1조(목적)이 규정은 동국대학교 WISE캠퍼스(이하“본 캠퍼스”)의 WISE캠퍼스 발전계획(이하“발전계획”)의 관리에 관한 세부사항을 정함을 목적으로 한다. (2022.
04.
26.
개정)제2조(발전계획의 정의)① 이 규정에서 발전계획은 본 캠퍼스 발전을 위해 비전과 목표를 설정하고, 이를 달성하기 위한 추진전략과 실행과제 등을 반영한 종합계획을 말한다.
제3조(주관부서)① 발전계획의 관리에 관한 제반 실무는 전략예산팀이 주관한다.
다만, 평가에 관한 실무는 경영평가실이 주관한다. ② 신임 WISE부총장 직무 준비를 위해 발전계획을 수립할 경우에는 특별기구(직무준비단 등)로 주관부서를 대체할 수 있다. (2022.
04.
26.
개정)제4조(위원회)① 본 캠퍼스 발전계획의 수립, 추진, 점검, 평가 및 조정에 관련된 중요한 사항을 연구· 자문하기 위하여 WISE캠퍼스 기획위원회(이하“위원회”)를 둔다. (2022.
04.
26.
개정)② 위원회에 관한 세부사항은 WISE캠퍼스 기획위원회 규정에서 별도로 정한다. (2022.
04.
26.
개정)제5조(발전계획의 수립)① 발전계획의 추진기간은 4년을 기본단위로 함을 원칙으로 한다. ② 발전계획은 다음 각 호의 사항을 포함하여야 한다.
1.
여건분석 및 의견수렴 2.
대학 비전 3.
목표(발전목표, 성과목표)4.
추진전략 5.
실행과제 6.
소요예산 계획 7.
추진 및 점검 체계 8.
기타 주요사항(특성화 계획, 학사구조 개편 계획, 교육여건 개선 계획 등)③ 발전계획은 기획위원회의 자문, 정책위원회, 교무위원회 및 대학평의원",0,168,[3-1-28] WISE캠퍼스 발전계획 관리 규정-2022.04.26.hwp,규정,제3편_행정/제1장_일반행정,[3-1-28] WISE캠퍼스 발전계획 관리 규정-2022.04.26.hwp,rules,,
240baff5f9da0736594fed353ad5d638b3f3692f,ac0e3ad95f41f126f190e3685aa6422ddf68f3fe,"[[3-1-28] WISE캠퍼스 발전계획 관리 규정-2022.04.26.hwp]

진전략 5.
실행과제 6.
소요예산 계획 7.
추진 및 점검 체계 8.
기타 주요사항(특성화 계획, 학사구조 개편 계획, 교육여건 개선 계획 등)③ 발전계획은 기획위원회의 자문, 정책위원회, 교무위원회 및 대학평의원회의 심의를 거쳐 확정하여야 한다.
제6조(경영방침의 수립)① 발전계획의 연차별 추진을 위하여 매년 경영방침을 수립하여야 한다. ② 경영방침은 다음 각 호의 사항을 포함하여야 한다.
1.
연차별 여건분석 2.
경영방침 3.
목표(성과목표",1,63,[3-1-28] WISE캠퍼스 발전계획 관리 규정-2022.04.26.hwp,규정,제3편_행정/제1장_일반행정,[3-1-28] WISE캠퍼스 발전계획 관리 규정-2022.04.26.hwp,rules,,
a6629593dfa36e90a16750c0de420781ff4a4ae5,4bc432ffaecc42b29ad6be9a03ad1f9d0014a3d2,"[[3-1-31] WISE캠퍼스 입학전형 운영규정-2024.04.30..hwp]

WISE캠퍼스 입학전형 운영규정 제 1 장 총 칙 제1조(목적)① 이 규정은 학칙 제22조(입학전형)에 의거하여 동국대학교 WISE캠퍼스(이하 “본 캠퍼스”)학부 신편입학 입학전형 운영에 관한 세부사항을 정하는 것을 목적으로 한다. (2022.
04.
26.
개정)② 대학원 및 외국인 관련 입학전형에 관한 사항은 따로 정한다.
제2조(정의)이 규정에서 사용하는 용어의 정의는 다음 각 호와 같다.
1. ‘입학전형’은 「고등교육법」제34조의5 및 관련 법령에 따라 학생을 선발하는 행위를 말한다.
2. ‘학생부 위주 전형’은 학생부 종합 전형과 학생부 교과 전형 등 학교생활기록부를 중심으로 다양한 전형요소(서류평가, 면접 등)에 의해 학생을 평가하는 전형을 말한다.
3. ‘대학별 고사’는 학생선발을 위해 대학이 실시하는 논술, 실기전형 등을 말한다.
4. ‘자체영향평가’는 대학별 고사의 출제범위 및 선행학습 유발 요인 등을 점검· 분석· 평가하고, 그 결과를 공개하는 것을 말한다.
5. ‘입학전형 회피 및 배제’는 입학전형에 응시한 학생과 관련된 입학관련 업무 참여자가 해당업무에 참여하지 않거나, 제외되는 것을 말한다.
6. ‘입학사정관’은 학생선발 및 관련 업무를 위해 임용 또는 위촉된 자를 말한다.
7. ‘이의신청’은 입학전형의 과정 및 결과에 대하여 불복이 있는 경우 취소나 변경을 요청하는 행위를 말한다.
8. ‘부정행위’는 제출서류의 허위기재, 서류 위변조, 대리시험, 지원자격 허위제출 등으로 입학전형의 공정성을 훼손하는 행위를 말한다.
제 2 장 자체영향평가 제3조(자체영향평가)대학입학전형에서 본 캠퍼",0,182,[3-1-31] WISE캠퍼스 입학전형 운영규정-2024.04.30..hwp,규정,제3편_행정/제1장_일반행정,[3-1-31] WISE캠퍼스 입학전형 운영규정-2024.04.30..hwp,rules,,
6d5c11ee68647286aefbfd31293ddb4d2ce7d8b6,4bc432ffaecc42b29ad6be9a03ad1f9d0014a3d2,"[[3-1-31] WISE캠퍼스 입학전형 운영규정-2024.04.30..hwp]

 말한다.
8. ‘부정행위’는 제출서류의 허위기재, 서류 위변조, 대리시험, 지원자격 허위제출 등으로 입학전형의 공정성을 훼손하는 행위를 말한다.
제 2 장 자체영향평가 제3조(자체영향평가)대학입학전형에서 본 캠퍼스가 자체적으로 실시하는 각종고사(논술 등 필답고사, 면접· 구술고사, 신체검사, 실기· 실험고사 및 교직적성· 인성검사를 말한다)의 출제범위 및 선행학습 유발 요인 등을 점검· 분석· 평가하고, 그 결과를 공개하여야 한다.
제4조(운영)자체영향평가의 세부 운영에 관한 사항은 관련 규정에 따른다.
제 3 장 입학전형 회피 및 배제 제5조(회피 및",1,71,[3-1-31] WISE캠퍼스 입학전형 운영규정-2024.04.30..hwp,규정,제3편_행정/제1장_일반행정,[3-1-31] WISE캠퍼스 입학전형 운영규정-2024.04.30..hwp,rules,,
