chunk_id,chunk_text,title,topics,published_at,url,attachments,source,notice_id
be5799d6ae88f71cf21d762fe0d322f65b24df3b,"[공지 (예산)수덕사 지역미래불자육성장학 장학생 선발 안내]

17. (수)14시 예정)- 감사편지 작성 및 불교동아리 활동 9.
합격자 발표: 합격생에게만 개별 통보 10.
문의사항: 건학위 사무국 행정팀(02-2260-8630, 만해관 지하 1층)",공지 (예산)수덕사 지역미래불자육성장학 장학생 선발 안내,장학공지,2025-11-25,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26762674,[],notices,4
58136f5254adf568c6dd9cce7343d2e3957da9d8,"[공지 (은평)삼천사 지역미래불자육성장학 장학생 선발 안내]

1.
장학명: (은평)삼천사 지역미래불자육성장학 2.
후원사찰: (은평)삼천사 3.
장학금: 100만원(생활비성)※ 타 불교계장학 이중수혜 불가(2025학년도)(동국건학장학, 총무원장학, 인서장학, 불교청년지도자육성장학, 월드머시코리아 장학, 지역미래불자육성장학(제 119회 제외))4.
선발 인원: 00명 5.
지원 자격 ① 2025학년도 2학기 재학생 으로서 서울시 은평구 지역 주소지 또는 해당 지역 고교 출신 학생 ② 불교동아리 부원이거나 가입 예정 인 학생 6.",공지 (은평)삼천사 지역미래불자육성장학 장학생 선발 안내,장학공지,2025-11-25,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26762673,[],notices,5
ec8f871f4b62eef8b52eddfb0a53aee628fb2212,"[공지 (은평)삼천사 지역미래불자육성장학 장학생 선발 안내]

신청방법: [nDRIMS 접속 ] → [ 왼쪽상단 ] → [ 학생신청 ] 신청함 → [ 장학 ] 장학신청(교외)→ [ 장학명 ] → [‘ 삼천사 4기 ’ 지역미래불자육성장학 ] 선택 → [ 자기소개서 작성 ] → [ 저장 ] → [ 제출 ] 7.
신청기한: ~11.
30. (일)23: 59까지 8.
장학생 주요 의무 사항 - 교내 장학증서 수여식 참석(12.
16. (화)14시 예정)- 감사편지 작성 및 불교동아리 활동 9.
합격자 발표: 합격생에게만 개별 통보 10.",공지 (은평)삼천사 지역미래불자육성장학 장학생 선발 안내,장학공지,2025-11-25,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26762673,[],notices,5
f3a3acab9fc78fef370db73ed94b72600d32eaae,"[공지 (은평)삼천사 지역미래불자육성장학 장학생 선발 안내]

16. (화)14시 예정)- 감사편지 작성 및 불교동아리 활동 9.
합격자 발표: 합격생에게만 개별 통보 10.
문의사항: 건학위 사무국 행정팀(02-2260-8630, 만해관 지하 1층)",공지 (은평)삼천사 지역미래불자육성장학 장학생 선발 안내,장학공지,2025-11-25,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26762673,[],notices,5
ced4a1348bf4685fe581966994bb54a0f94ca50e,"[공지 (예비군연대) 2025년 12월 각 군 현역병 모집계획 안내]

※ 문 의: 병무청 민원상담소(☎ 1588-9090)※ 모집계획: 병무청 누리집 - 『 군지원 』 - 『 모집안내서비스 』 - 『 이달의 모집계획 』 ☞ 바로가기 https: / / mma. go. kr/ contents. do? mc=mma0000743 ※ 지원서 접수: 병무청 누리집 - 『 병무민원 』 - 『 군지원 』 - 『통합지원서 작성 』 ☞ 바로가기 https: / / mwpt. mma. go. kr/ caisBMHS",공지 (예비군연대) 2025년 12월 각 군 현역병 모집계획 안내,일반공지,2025-11-21,https://www.dongguk.edu/article/GENERALNOTICES/detail/26762656,[],notices,10
45cadb83e38e59ea2245cca9114c54566b12d159,"[공지 2026년 롯데장학관 입주생 선발(~12/4(목)까지) * 대학생 연합 기숙사(무료)]

서울시 마포구에 위치하고 전액 무료로 운영되는 대학생 연합 기숙사 롯데장학관 2026년 1학기 입주 장학관생을 선발하고자 합니다.
1.
자격요건 가.
2026년 1학기 기준 2학년, 3학년 재학생(복학 예정자 가능)나.
총 평점평균 4.
5만점 기준 3.
0이상(제출일 기준)다.
소득분위 6분위 이하 2.
선발인원: 남 3명, 여 3명 3.
거주기간: 2026년 2월 말 ~ 2027년 2월 초(1년)4.
절차 일정 내용 비고 ~2025.
12.
04(목)17: 00 [ 학생 ] 서류접수 ~2025.
12.",공지 2026년 롯데장학관 입주생 선발(~12/4(목)까지) * 대학생 연합 기숙사(무료),장학공지,2025-11-21,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26762655,"[{'name': '개인정보동의서(이름).doc', 'url': 'https://www.dongguk.edu/cmmn/fileDown.do?filename=%EA%B0%9C%EC%9D%B8%EC%A0%95%EB%B3%B4%EB%8F%99%EC%9D%98%EC%84%9C%28%EC%9D%B4%EB%A6%84%29.doc&filepath=/files/article/JANGHAKNOTICE/26762655/&filerealname=77B1DAC01182446ABCE3E9E060D1E96D.doc'}, {'name': '입소지원서 양식(이름).doc', 'url': 'https://www.dongguk.edu/cmmn/fileDown.do?filename=%EC%9E%85%EC%86%8C%EC%A7%80%EC%9B%90%EC%84%9C%20%EC%96%91%EC%8B%9D%28%EC%9D%B4%EB%A6%84%29.doc&filepath=/files/article/JANGHAKNOTICE/26762655/&filerealname=08A00E76E3E04F56AFBAFD6A9C8B4EAD.doc'}]",notices,12
6abf25fbdfe8f93a396e9522ebaf819af5913558,"[공지 2026년 롯데장학관 입주생 선발(~12/4(목)까지) * 대학생 연합 기숙사(무료)]

절차 일정 내용 비고 ~2025.
12.
04(목)17: 00 [ 학생 ] 서류접수 ~2025.
12.
12(금)[ 장학팀 ] 장학생 선발 및 추천 회신 2025년 12월 말 [ 롯데 ] 재단 심사 통보 2026년 2월 23일(월)[ 롯데 ] 입소 OT 필수참석 5.
신청방법: 하단의 제출서류 구비하여 장학팀으로 직접 제출(우편 제출 가능)가.
지원자 제출서류 ① 성적증명서 ② 소득분위 확인서 ③ 입소지원서(자기소개서)– 첨부파일 참조 ④ 개인정보 제공 동의서 – 첨부파일 참조 * 재학증명서는 입소 시 제출 나.",공지 2026년 롯데장학관 입주생 선발(~12/4(목)까지) * 대학생 연합 기숙사(무료),장학공지,2025-11-21,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26762655,"[{'name': '개인정보동의서(이름).doc', 'url': 'https://www.dongguk.edu/cmmn/fileDown.do?filename=%EA%B0%9C%EC%9D%B8%EC%A0%95%EB%B3%B4%EB%8F%99%EC%9D%98%EC%84%9C%28%EC%9D%B4%EB%A6%84%29.doc&filepath=/files/article/JANGHAKNOTICE/26762655/&filerealname=77B1DAC01182446ABCE3E9E060D1E96D.doc'}, {'name': '입소지원서 양식(이름).doc', 'url': 'https://www.dongguk.edu/cmmn/fileDown.do?filename=%EC%9E%85%EC%86%8C%EC%A7%80%EC%9B%90%EC%84%9C%20%EC%96%91%EC%8B%9D%28%EC%9D%B4%EB%A6%84%29.doc&filepath=/files/article/JANGHAKNOTICE/26762655/&filerealname=08A00E76E3E04F56AFBAFD6A9C8B4EAD.doc'}]",notices,12
bdc162249b9c4d62c4b562ec39ed7b399f1e5714,"[공지 2026년 롯데장학관 입주생 선발(~12/4(목)까지) * 대학생 연합 기숙사(무료)]

장학팀 주소: 서울시 중구 필동로 1길 30동국대학교 본관 3층 6.
문의사항: 02-2260-3698, 3043",공지 2026년 롯데장학관 입주생 선발(~12/4(목)까지) * 대학생 연합 기숙사(무료),장학공지,2025-11-21,https://www.dongguk.edu/article/JANGHAKNOTICE/detail/26762655,"[{'name': '개인정보동의서(이름).doc', 'url': 'https://www.dongguk.edu/cmmn/fileDown.do?filename=%EA%B0%9C%EC%9D%B8%EC%A0%95%EB%B3%B4%EB%8F%99%EC%9D%98%EC%84%9C%28%EC%9D%B4%EB%A6%84%29.doc&filepath=/files/article/JANGHAKNOTICE/26762655/&filerealname=77B1DAC01182446ABCE3E9E060D1E96D.doc'}, {'name': '입소지원서 양식(이름).doc', 'url': 'https://www.dongguk.edu/cmmn/fileDown.do?filename=%EC%9E%85%EC%86%8C%EC%A7%80%EC%9B%90%EC%84%9C%20%EC%96%91%EC%8B%9D%28%EC%9D%B4%EB%A6%84%29.doc&filepath=/files/article/JANGHAKNOTICE/26762655/&filerealname=08A00E76E3E04F56AFBAFD6A9C8B4EAD.doc'}]",notices,12
7e48934f28fcdf394b9884ccf90796f5f05da088,"[공지 [L-HUSS] AI 로컬콘텐츠 공모전]

안녕하세요.
동국대학교 인문사회융합인재양성사업단입니다.
L-HUSS AI 로컬콘텐츠 공모전을 개최 하오니 많은 관심과 참여 바랍니다.
L-HUSS AI 로컬콘텐츠 공모전 ■ 응모자격: 동국대학교 재학생(2025-2학기 기준)■ 공모기간 - 접수 마감: 2025.
12.
10. (수)- 결과 발표: 2025.
12.",공지 [L-HUSS] AI 로컬콘텐츠 공모전,일반공지,2025-11-21,https://www.dongguk.edu/article/GENERALNOTICES/detail/26762657,"[{'name': '3_저작권 이용 동의서.hwp', 'url': 'https://www.dongguk.edu/cmmn/fileDown.do?filename=3_%EC%A0%80%EC%9E%91%EA%B6%8C%20%EC%9D%B4%EC%9A%A9%20%EB%8F%99%EC%9D%98%EC%84%9C.hwp&filepath=/files/article/GENERALNOTICES/26762657/&filerealname=8806E52E5B59481298BF508A45DED43C.hwp'}, {'name': '2. 개인정보 수집‧활용 동의서.hwp', 'url': 'https://www.dongguk.edu/cmmn/fileDown.do?filename=2.%20%EA%B0%9C%EC%9D%B8%EC%A0%95%EB%B3%B4%20%EC%88%98%EC%A7%91%E2%80%A7%ED%99%9C%EC%9A%A9%20%EB%8F%99%EC%9D%98%EC%84%9C.hwp&filepath=/files/article/GENERALNOTICES/26762657/&filerealname=95BAFCE3972D4DF191819F1EA864B1F1.hwp'}, {'name': '1. 참가신청서.hwp', 'url': 'https://www.dongguk.edu/cmmn/fileDown.do?filename=1.%20%EC%B0%B8%EA%B0%80%EC%8B%A0%EC%B2%AD%EC%84%9C.hwp&filepath=/files/article/GENERALNOTICES/26762657/&filerealname=3BEE206FC2BC405F95F5D2BAC84D5CA6.hwp'}]",notices,13
6b0f86ccecabd1b1ccf6513671569529f8ff4eda,"[공지 [L-HUSS] AI 로컬콘텐츠 공모전]

12.
10. (수)- 결과 발표: 2025.
12.
17. (수)■ 공모내용 - AI를 활용하여 지역의 명소와 풍경 복원 - 복원한 명소와 풍경을 통한 스토리텔링 ■ 제출서류: ①참가신청서, ②개인정보 수집‧활용 동의서, ③저작권 이용 동의서 ※ 서식 다운로드: 첨부파일 ■ 제출방법: HUSS 이메일(lhuss. dgu@gmail. com)로 기한 내 제출 - 메일 제목: ｢AI 로컬콘텐츠 공모전_팀명｣ - 제출서류 제목: ｢n_팀명｣(n= 1, 2, 3.",공지 [L-HUSS] AI 로컬콘텐츠 공모전,일반공지,2025-11-21,https://www.dongguk.edu/article/GENERALNOTICES/detail/26762657,"[{'name': '3_저작권 이용 동의서.hwp', 'url': 'https://www.dongguk.edu/cmmn/fileDown.do?filename=3_%EC%A0%80%EC%9E%91%EA%B6%8C%20%EC%9D%B4%EC%9A%A9%20%EB%8F%99%EC%9D%98%EC%84%9C.hwp&filepath=/files/article/GENERALNOTICES/26762657/&filerealname=8806E52E5B59481298BF508A45DED43C.hwp'}, {'name': '2. 개인정보 수집‧활용 동의서.hwp', 'url': 'https://www.dongguk.edu/cmmn/fileDown.do?filename=2.%20%EA%B0%9C%EC%9D%B8%EC%A0%95%EB%B3%B4%20%EC%88%98%EC%A7%91%E2%80%A7%ED%99%9C%EC%9A%A9%20%EB%8F%99%EC%9D%98%EC%84%9C.hwp&filepath=/files/article/GENERALNOTICES/26762657/&filerealname=95BAFCE3972D4DF191819F1EA864B1F1.hwp'}, {'name': '1. 참가신청서.hwp', 'url': 'https://www.dongguk.edu/cmmn/fileDown.do?filename=1.%20%EC%B0%B8%EA%B0%80%EC%8B%A0%EC%B2%AD%EC%84%9C.hwp&filepath=/files/article/GENERALNOTICES/26762657/&filerealname=3BEE206FC2BC405F95F5D2BAC84D5CA6.hwp'}]",notices,13
06642a8276ace84e419bfa0c98749f49259e7fd8,"[공지 [L-HUSS] AI 로컬콘텐츠 공모전]

예)“3_김동국 저작권 이용 동의서)※ 서류가 누락되었거나 제목이 틀릴 경우 심사에서 제외될 수 있음 ■ 시상: 총 4작품(최우수 1팀, 우수 1팀, 장려 2팀)※ 총상금 210만 원 ■ 결과물 - 필수 제출 1.
AI 활용 과정 보고서(1페이지 이내, 자유 양식)- 사용한 AI 도구 - 프롬프트 또는 활용 방식 - 복원· 편집 과정 요약 2.",공지 [L-HUSS] AI 로컬콘텐츠 공모전,일반공지,2025-11-21,https://www.dongguk.edu/article/GENERALNOTICES/detail/26762657,"[{'name': '3_저작권 이용 동의서.hwp', 'url': 'https://www.dongguk.edu/cmmn/fileDown.do?filename=3_%EC%A0%80%EC%9E%91%EA%B6%8C%20%EC%9D%B4%EC%9A%A9%20%EB%8F%99%EC%9D%98%EC%84%9C.hwp&filepath=/files/article/GENERALNOTICES/26762657/&filerealname=8806E52E5B59481298BF508A45DED43C.hwp'}, {'name': '2. 개인정보 수집‧활용 동의서.hwp', 'url': 'https://www.dongguk.edu/cmmn/fileDown.do?filename=2.%20%EA%B0%9C%EC%9D%B8%EC%A0%95%EB%B3%B4%20%EC%88%98%EC%A7%91%E2%80%A7%ED%99%9C%EC%9A%A9%20%EB%8F%99%EC%9D%98%EC%84%9C.hwp&filepath=/files/article/GENERALNOTICES/26762657/&filerealname=95BAFCE3972D4DF191819F1EA864B1F1.hwp'}, {'name': '1. 참가신청서.hwp', 'url': 'https://www.dongguk.edu/cmmn/fileDown.do?filename=1.%20%EC%B0%B8%EA%B0%80%EC%8B%A0%EC%B2%AD%EC%84%9C.hwp&filepath=/files/article/GENERALNOTICES/26762657/&filerealname=3BEE206FC2BC405F95F5D2BAC84D5CA6.hwp'}]",notices,13
734194b9c3b6625c54bfecd5f6ec9c2d69e200e0,"[공지 [L-HUSS] AI 로컬콘텐츠 공모전]

AI 활용 과정 보고서(1페이지 이내, 자유 양식)- 사용한 AI 도구 - 프롬프트 또는 활용 방식 - 복원· 편집 과정 요약 2.
굿즈· 관광 콘텐츠 기획안(1~2페이지, 자유 양식)- 사진/ 영상 부문 참가자는 굿즈· 관광 콘텐츠 기획안 1개를 추가 제출 - 예시)AI 복원 이미지를 활용한 엽서· 포스터· 스티커· 티셔츠 “사라진 거리 투어 코스” 제안 AI 이미지 기반 지역축제 포토존 디자인 3.",공지 [L-HUSS] AI 로컬콘텐츠 공모전,일반공지,2025-11-21,https://www.dongguk.edu/article/GENERALNOTICES/detail/26762657,"[{'name': '3_저작권 이용 동의서.hwp', 'url': 'https://www.dongguk.edu/cmmn/fileDown.do?filename=3_%EC%A0%80%EC%9E%91%EA%B6%8C%20%EC%9D%B4%EC%9A%A9%20%EB%8F%99%EC%9D%98%EC%84%9C.hwp&filepath=/files/article/GENERALNOTICES/26762657/&filerealname=8806E52E5B59481298BF508A45DED43C.hwp'}, {'name': '2. 개인정보 수집‧활용 동의서.hwp', 'url': 'https://www.dongguk.edu/cmmn/fileDown.do?filename=2.%20%EA%B0%9C%EC%9D%B8%EC%A0%95%EB%B3%B4%20%EC%88%98%EC%A7%91%E2%80%A7%ED%99%9C%EC%9A%A9%20%EB%8F%99%EC%9D%98%EC%84%9C.hwp&filepath=/files/article/GENERALNOTICES/26762657/&filerealname=95BAFCE3972D4DF191819F1EA864B1F1.hwp'}, {'name': '1. 참가신청서.hwp', 'url': 'https://www.dongguk.edu/cmmn/fileDown.do?filename=1.%20%EC%B0%B8%EA%B0%80%EC%8B%A0%EC%B2%AD%EC%84%9C.hwp&filepath=/files/article/GENERALNOTICES/26762657/&filerealname=3BEE206FC2BC405F95F5D2BAC84D5CA6.hwp'}]",notices,13
98745d1e1b622ee270095df787743701a31fd464,"[공지 [L-HUSS] AI 로컬콘텐츠 공모전]

AI를 활용하여 제작한 결과물(아래 중 1개 이상을 선택하여 제출)1)사진· 그래픽 부문 - AI 복원 이미지 3~5컷 - 짧은 설명문(300~500자)- 예시)흑백 사진을 AI로 컬러 복원한 ‘옛 시장 풍경’ 사라진 건물의 AI 재창조 이미지 과거 지도 vs 현대 지도 AI 비교 이미지 2)영상 부문 - 3분 내외 영상 - AI 이미지· 영상 생성 포함 - 내레이션, 인터뷰, 기행 등 자유 형식 - 예시)“70년대 ○○역을 다시 걷다” “AI가 복원한 지역의 과거와 현재” ■ 문의처: 동국대학교 인문사회 지역",공지 [L-HUSS] AI 로컬콘텐츠 공모전,일반공지,2025-11-21,https://www.dongguk.edu/article/GENERALNOTICES/detail/26762657,"[{'name': '3_저작권 이용 동의서.hwp', 'url': 'https://www.dongguk.edu/cmmn/fileDown.do?filename=3_%EC%A0%80%EC%9E%91%EA%B6%8C%20%EC%9D%B4%EC%9A%A9%20%EB%8F%99%EC%9D%98%EC%84%9C.hwp&filepath=/files/article/GENERALNOTICES/26762657/&filerealname=8806E52E5B59481298BF508A45DED43C.hwp'}, {'name': '2. 개인정보 수집‧활용 동의서.hwp', 'url': 'https://www.dongguk.edu/cmmn/fileDown.do?filename=2.%20%EA%B0%9C%EC%9D%B8%EC%A0%95%EB%B3%B4%20%EC%88%98%EC%A7%91%E2%80%A7%ED%99%9C%EC%9A%A9%20%EB%8F%99%EC%9D%98%EC%84%9C.hwp&filepath=/files/article/GENERALNOTICES/26762657/&filerealname=95BAFCE3972D4DF191819F1EA864B1F1.hwp'}, {'name': '1. 참가신청서.hwp', 'url': 'https://www.dongguk.edu/cmmn/fileDown.do?filename=1.%20%EC%B0%B8%EA%B0%80%EC%8B%A0%EC%B2%AD%EC%84%9C.hwp&filepath=/files/article/GENERALNOTICES/26762657/&filerealname=3BEE206FC2BC405F95F5D2BAC84D5CA6.hwp'}]",notices,13
